drugbank_id	status	valid
DB14274	{'approved', 'experimental'}	True
DB14275	{'approved', 'experimental', 'investigational'}	True
DB14276	{'approved', 'experimental', 'investigational'}	True
DB14277	{'experimental'}	True
DB14278	{'approved', 'experimental'}	True
DB14279	{'approved', 'experimental'}	True
DB14280	{'approved', 'experimental'}	True
DB14281	{'experimental'}	True
DB14282	{'experimental'}	True
DB14283	{'approved', 'experimental'}	True
DB14284	{'experimental'}	True
DB14285	{'experimental'}	True
DB14286	{'experimental'}	True
DB14287	{'experimental'}	True
DB14288	{'approved', 'experimental'}	True
DB14289	{'approved', 'experimental'}	True
DB14290	{'experimental'}	True
DB14291	{'approved', 'experimental'}	True
DB14292	{'experimental'}	True
DB14293	{'experimental'}	True
DB14294	{'experimental'}	True
DB14295	{'experimental'}	True
DB14296	{'experimental', 'investigational'}	True
DB14297	{'experimental', 'investigational'}	True
DB14298	{'experimental'}	True
DB14299	{'experimental'}	True
DB14300	{'experimental'}	True
DB14301	{'experimental'}	True
DB14302	{'experimental'}	True
DB14303	{'approved', 'experimental'}	True
DB14304	{'experimental', 'investigational'}	True
DB14305	{'experimental'}	True
DB14306	{'experimental'}	True
DB14307	{'experimental', 'investigational'}	True
DB14308	{'experimental'}	True
DB14309	{'experimental'}	True
DB14310	{'experimental'}	True
DB14311	{'experimental'}	True
DB14312	{'approved', 'experimental'}	True
DB14313	{'experimental'}	True
DB14314	{'experimental'}	True
DB14315	{'experimental'}	True
DB14316	{'experimental'}	True
DB14317	{'experimental', 'investigational'}	True
DB14318	{'experimental'}	True
DB14319	{'experimental'}	True
DB14320	{'approved', 'experimental'}	True
DB14321	{'experimental'}	True
DB14322	{'experimental'}	True
DB14323	{'experimental'}	True
DB14324	{'approved', 'experimental'}	True
DB14325	{'experimental'}	True
DB14326	{'experimental'}	True
DB14327	{'approved', 'experimental'}	True
DB14328	{'experimental'}	True
DB14329	{'experimental', 'investigational'}	True
DB14330	{'experimental'}	True
DB14331	{'approved', 'experimental'}	True
DB14332	{'approved', 'experimental'}	True
DB14333	{'approved', 'experimental'}	True
DB14334	{'experimental'}	True
DB14335	{'experimental'}	True
DB14336	{'experimental'}	True
DB14337	{'experimental'}	True
DB14338	{'approved', 'experimental'}	True
DB14339	{'approved', 'experimental'}	True
DB14340	{'experimental'}	True
DB14341	{'experimental'}	True
DB14342	{'experimental'}	True
DB14343	{'approved', 'experimental'}	True
DB14344	{'experimental'}	True
DB14345	{'experimental'}	True
DB14346	{'experimental'}	True
DB14347	{'experimental'}	True
DB14348	{'experimental'}	True
DB14349	{'approved', 'experimental'}	True
DB14350	{'approved', 'experimental'}	True
DB14351	{'approved', 'experimental'}	True
DB14352	{'approved', 'experimental'}	True
DB14353	{'approved', 'experimental'}	True
DB14354	{'experimental'}	True
DB14355	{'experimental'}	True
DB14356	{'experimental'}	True
DB14357	{'approved', 'experimental', 'investigational'}	True
DB14358	{'experimental'}	True
DB14359	{'experimental'}	True
DB14360	{'approved', 'experimental', 'investigational'}	True
DB14361	{'approved', 'experimental'}	True
DB14362	{'experimental'}	True
DB14363	{'experimental'}	True
DB14364	{'experimental'}	True
DB14365	{'experimental'}	True
DB14366	{'experimental'}	True
DB14367	{'experimental'}	True
DB14368	{'experimental'}	True
DB14369	{'experimental'}	True
DB14370	{'experimental'}	True
DB14371	{'experimental'}	True
DB14372	{'experimental'}	True
DB14373	{'experimental'}	True
DB14374	{'experimental'}	True
DB14375	{'approved', 'experimental', 'investigational'}	True
DB14376	{'experimental'}	True
DB14377	{'experimental'}	True
DB14378	{'experimental'}	True
DB14379	{'experimental'}	True
DB14382	{'approved'}	True
DB14383	{'approved'}	True
DB14384	{'approved'}	True
DB14385	{'approved', 'investigational'}	True
DB14386	{'approved'}	True
DB14387	{'approved'}	True
DB14388	{'approved'}	True
DB14389	{'approved'}	True
DB14390	{'approved'}	True
DB14391	{'approved'}	True
DB14392	{'approved'}	True
DB14393	{'approved'}	True
DB14394	{'approved'}	True
DB14395	{'approved'}	True
DB14396	{'approved'}	True
DB14397	{'approved'}	True
DB14398	{'approved'}	True
DB14399	{'approved'}	True
DB14400	{'approved'}	True
DB14401	{'approved'}	True
DB14402	{'approved'}	True
DB14403	{'approved'}	True
DB14404	{'approved'}	True
DB14405	{'approved'}	True
DB14406	{'approved'}	True
DB14407	{'approved'}	True
DB14408	{'approved'}	True
DB14409	{'approved'}	True
DB14410	{'approved'}	True
DB14411	{'approved'}	True
DB14412	{'approved'}	True
DB14413	{'approved'}	True
DB14414	{'approved'}	True
DB14415	{'approved'}	True
DB14416	{'approved'}	True
DB14417	{'approved'}	True
DB14418	{'approved'}	True
DB14419	{'approved'}	True
DB14420	{'approved'}	True
DB14421	{'approved'}	True
DB14422	{'approved'}	True
DB14423	{'approved'}	True
DB14424	{'approved'}	True
DB14425	{'approved'}	True
DB14426	{'approved'}	True
DB14427	{'approved'}	True
DB14428	{'approved'}	True
DB14429	{'approved'}	True
DB14430	{'approved'}	True
DB14431	{'approved'}	True
DB14432	{'approved'}	True
DB14433	{'approved'}	True
DB14434	{'approved'}	True
DB14435	{'approved'}	True
DB14436	{'approved'}	True
DB14437	{'approved'}	True
DB14438	{'approved'}	True
DB14439	{'approved'}	True
DB14440	{'approved'}	True
DB14441	{'approved'}	True
DB14442	{'approved'}	True
DB14443	{'approved', 'investigational'}	True
DB14444	{'approved'}	True
DB14445	{'approved'}	True
DB14446	{'approved'}	True
DB14447	{'approved'}	True
DB14449	{'approved'}	True
DB14450	{'approved'}	True
DB14451	{'approved'}	True
DB14452	{'approved'}	True
DB14453	{'approved'}	True
DB14454	{'approved'}	True
DB14455	{'approved'}	True
DB14456	{'approved'}	True
DB14457	{'approved'}	True
DB14458	{'approved'}	True
DB14459	{'approved'}	True
DB14460	{'approved'}	True
DB14461	{'approved'}	True
DB14462	{'approved'}	True
DB14463	{'approved'}	True
DB14464	{'approved'}	True
DB14465	{'approved'}	True
DB14466	{'approved'}	True
DB14467	{'approved'}	True
DB14468	{'approved'}	True
DB14469	{'approved'}	True
DB14470	{'approved'}	True
DB14471	{'experimental'}	True
DB14472	{'experimental'}	True
DB14473	{'approved', 'investigational'}	True
DB14474	{'experimental'}	True
DB14475	{'approved', 'experimental'}	True
DB14476	{'approved', 'experimental', 'investigational'}	True
DB14477	{'approved', 'experimental'}	True
DB14478	{'approved', 'experimental'}	True
DB14479	{'experimental'}	True
DB14480	{'experimental'}	True
DB14481	{'approved'}	True
DB14482	{'approved', 'nutraceutical'}	True
DB14483	{'approved', 'nutraceutical'}	True
DB14484	{'approved', 'nutraceutical'}	True
DB14485	{'approved', 'nutraceutical'}	True
DB14486	{'approved', 'nutraceutical'}	True
DB14487	{'approved', 'investigational'}	True
DB14488	{'approved'}	True
DB14489	{'approved'}	True
DB14490	{'approved'}	True
DB14491	{'approved'}	True
DB14492	{'experimental'}	True
DB14493	{'experimental'}	True
DB14494	{'experimental'}	True
DB14495	{'approved', 'experimental'}	True
DB14496	{'approved', 'experimental'}	True
DB14497	{'experimental'}	True
DB14498	{'approved', 'investigational'}	True
DB14499	{'approved', 'investigational'}	True
DB14500	{'approved', 'experimental'}	True
DB14501	{'approved'}	True
DB14502	{'approved'}	True
DB14503	{'approved'}	True
DB14504	{'approved', 'experimental'}	True
DB14505	{'approved', 'experimental'}	True
DB14506	{'approved', 'withdrawn'}	True
DB14507	{'approved'}	True
DB14508	{'experimental'}	True
DB14509	{'approved'}	True
DB14510	{'experimental'}	True
DB14511	{'experimental'}	True
DB14512	{'approved', 'vet_approved', 'investigational'}	True
DB14513	{'approved', 'experimental', 'investigational'}	True
DB14516	{'experimental'}	True
DB14517	{'approved', 'investigational'}	True
DB14518	{'approved', 'investigational'}	True
DB14519	{'experimental'}	True
DB14520	{'approved'}	True
DB14521	{'experimental'}	True
DB14522	{'experimental'}	True
DB14523	{'experimental'}	True
DB14524	{'experimental'}	True
DB14525	{'experimental'}	True
DB14526	{'experimental'}	True
DB14527	{'approved'}	True
DB14528	{'approved'}	True
DB14529	{'approved', 'experimental'}	True
DB14530	{'approved'}	True
DB14531	{'experimental'}	True
DB14532	{'experimental'}	True
DB14533	{'approved', 'investigational'}	True
DB14534	{'experimental'}	True
DB14535	{'experimental'}	True
DB14536	{'experimental'}	True
DB14537	{'experimental'}	True
DB14538	{'vet_approved', 'experimental'}	True
DB14539	{'approved', 'vet_approved'}	True
DB14540	{'approved', 'vet_approved'}	True
DB14541	{'approved', 'vet_approved', 'investigational'}	True
DB14542	{'approved', 'vet_approved'}	True
DB14543	{'approved', 'vet_approved'}	True
DB14544	{'approved', 'vet_approved'}	True
DB14545	{'approved'}	True
DB14546	{'experimental', 'investigational'}	True
DB14547	{'experimental'}	True
DB14548	{'approved', 'experimental'}	True
DB14549	{'experimental'}	True
DB14550	{'approved'}	True
DB14551	{'experimental'}	True
DB14552	{'experimental'}	True
DB14553	{'experimental'}	True
DB14554	{'approved', 'experimental'}	True
DB14555	{'experimental'}	True
DB14556	{'experimental'}	True
DB14557	{'experimental'}	True
DB14558	{'approved'}	True
DB14559	{'approved'}	True
DB14560	{'approved'}	True
DB14561	{'approved'}	True
DB14562	{'approved', 'investigational'}	True
DB14563	{'experimental'}	True
DB14564	{'experimental'}	True
DB14565	{'experimental'}	True
DB14566	{'approved', 'experimental'}	True
DB14567	{'approved', 'experimental'}	True
DB14568	{'approved', 'investigational'}	True
DB14569	{'approved', 'investigational'}	True
DB14570	{'experimental'}	True
DB14571	{'experimental'}	True
DB14572	{'experimental'}	True
DB14573	{'experimental'}	True
DB14574	{'approved', 'withdrawn', 'experimental'}	True
DB14575	{'approved'}	True
DB14576	{'experimental'}	True
DB14577	{'experimental'}	True
DB14578	{'experimental'}	True
DB14579	{'experimental'}	True
DB14580	{'approved', 'investigational'}	True
DB14581	{'investigational'}	True
DB14582	{'approved', 'investigational'}	True
DB14583	{'approved', 'experimental', 'investigational'}	True
DB14584	{'experimental'}	True
DB14585	{'approved', 'experimental', 'investigational'}	True
DB14586	{'approved', 'experimental'}	True
DB14587	{'approved'}	True
DB14588	{'experimental'}	True
DB14589	{'experimental'}	True
DB14590	{'experimental'}	True
DB14591	{'approved'}	True
DB14592	{'approved'}	True
DB14593	{'approved'}	True
DB14594	{'approved'}	True
DB14595	{'approved'}	True
DB00873	{'approved', 'experimental'}	True
DB14597	{'approved', 'investigational'}	True
DB14598	{'approved'}	True
DB14599	{'experimental'}	True
DB14600	{'approved', 'vet_approved'}	True
DB14601	{'approved'}	True
DB14602	{'approved'}	True
DB14603	{'approved'}	True
DB14604	{'approved'}	True
DB14605	{'approved'}	True
DB14606	{'approved'}	True
DB14607	{'approved'}	True
DB14608	{'approved'}	True
DB14609	{'approved'}	True
DB14610	{'approved'}	True
DB14611	{'approved'}	True
DB14612	{'approved'}	True
DB14613	{'approved'}	True
DB14614	{'approved'}	True
DB14615	{'approved'}	True
DB14616	{'approved'}	True
DB14617	{'approved', 'investigational'}	True
DB14618	{'approved', 'investigational'}	True
DB14619	{'approved'}	True
DB14620	{'approved'}	True
DB14622	{'experimental'}	True
DB14623	{'experimental'}	True
DB14624	{'experimental', 'investigational'}	True
DB14625	{'experimental'}	True
DB14626	{'investigational'}	True
DB14627	{'approved', 'withdrawn', 'investigational'}	True
DB14628	{'experimental'}	True
DB14629	{'experimental'}	True
DB14630	{'experimental'}	True
DB14631	{'approved', 'vet_approved'}	True
DB14632	{'approved', 'vet_approved'}	True
DB14633	{'experimental'}	True
DB14634	{'experimental'}	True
DB14635	{'experimental'}	True
DB14636	{'investigational'}	True
DB14637	{'experimental'}	True
DB14638	{'approved'}	True
DB14641	{'experimental'}	True
DB14642	{'approved'}	True
DB14643	{'approved', 'vet_approved'}	True
DB14644	{'approved'}	True
DB14645	{'experimental'}	True
DB14646	{'approved', 'experimental', 'investigational'}	True
DB14647	{'experimental'}	True
DB14648	{'experimental'}	True
DB14649	{'approved', 'vet_approved', 'investigational'}	True
DB14650	{'approved', 'nutraceutical'}	True
DB14651	{'experimental'}	True
DB14652	{'experimental'}	True
DB14653	{'experimental'}	True
DB14654	{'experimental'}	True
DB14655	{'approved', 'illicit'}	True
DB14656	{'approved', 'vet_approved', 'withdrawn'}	True
DB14657	{'approved'}	True
DB14658	{'approved', 'vet_approved'}	True
DB14659	{'experimental'}	True
DB14661	{'experimental'}	True
DB14662	{'experimental'}	True
DB14663	{'experimental'}	True
DB14664	{'experimental'}	True
DB14665	{'experimental'}	True
DB14666	{'experimental'}	True
DB14667	{'experimental'}	True
DB14668	{'experimental'}	True
DB14669	{'approved', 'vet_approved'}	True
DB14670	{'experimental'}	True
DB14671	{'experimental'}	True
DB14672	{'experimental'}	True
DB14673	{'experimental'}	True
DB14674	{'approved', 'investigational'}	True
DB14675	{'investigational'}	True
DB14676	{'experimental'}	True
DB14677	{'approved'}	True
DB14678	{'experimental'}	True
DB14679	{'experimental'}	True
DB14680	{'experimental', 'investigational'}	True
DB14681	{'experimental'}	True
DB14682	{'experimental'}	True
DB14683	{'experimental'}	True
DB14684	{'approved'}	True
DB14685	{'approved'}	True
DB14686	{'experimental'}	True
DB14687	{'experimental'}	True
DB14688	{'experimental'}	True
DB14689	{'approved', 'experimental'}	True
DB14690	{'approved', 'experimental'}	True
DB14691	{'approved', 'experimental'}	True
DB14692	{'approved', 'experimental'}	True
DB14693	{'approved', 'experimental'}	True
DB14694	{'approved'}	True
DB14695	{'experimental'}	True
DB14696	{'approved'}	True
DB14697	{'approved'}	True
DB14698	{'approved'}	True
DB14699	{'approved'}	True
DB14700	{'approved', 'investigational'}	True
DB14701	{'experimental'}	True
DB14702	{'approved', 'experimental'}	True
DB14703	{'approved', 'experimental'}	True
DB14704	{'experimental'}	True
DB14705	{'experimental'}	True
DB14706	{'experimental'}	True
DB14707	{'approved', 'investigational'}	True
DB14708	{'experimental'}	True
DB14709	{'approved'}	True
DB14710	{'approved'}	True
DB14711	{'approved'}	True
DB14712	{'approved'}	True
DB14713	{'approved', 'investigational'}	True
DB14714	{'experimental'}	True
DB14715	{'experimental'}	True
DB14716	{'experimental'}	True
DB14717	{'experimental'}	True
DB14718	{'experimental'}	True
DB14719	{'experimental'}	True
DB14720	{'experimental'}	True
DB14721	{'investigational'}	True
DB14722	{'investigational'}	True
DB14723	{'approved', 'investigational'}	True
DB14724	{'approved', 'investigational'}	True
DB14725	{'approved'}	True
DB14726	{'approved', 'investigational'}	True
DB14727	{'experimental'}	True
DB14728	{'experimental'}	True
DB14729	{'experimental'}	True
DB14730	{'approved'}	True
DB14731	{'approved', 'investigational'}	True
DB14732	{'nutraceutical', 'experimental'}	True
DB14733	{'approved', 'experimental', 'investigational'}	True
DB14734	{'experimental'}	True
DB14735	{'experimental'}	True
DB14736	{'experimental'}	True
DB14737	{'experimental', 'investigational'}	True
DB14738	{'approved'}	True
DB14739	{'experimental'}	True
DB14740	{'approved'}	True
DB14741	{'approved'}	True
DB00781	{'approved', 'vet_approved'}	True
DB14743	{'experimental'}	True
DB14744	{'experimental'}	True
DB14745	{'experimental'}	True
DB14746	{'experimental'}	True
DB14747	{'experimental'}	True
DB14748	{'experimental'}	True
DB14749	{'approved', 'experimental'}	True
DB14750	{'experimental'}	True
DB14751	{'approved'}	True
DB14752	{'approved', 'experimental'}	True
DB14753	{'approved'}	True
DB14754	{'approved'}	True
DB14755	{'experimental'}	True
DB14756	{'experimental'}	True
DB14757	{'approved'}	True
DB14758	{'approved'}	True
DB14759	{'approved'}	True
DB14760	{'experimental'}	True
DB14761	{'approved', 'investigational'}	True
DB14762	{'approved', 'investigational'}	True
DB14763	{'approved'}	True
DB14764	{'approved'}	True
DB14765	{'investigational'}	True
DB14766	{'approved'}	True
DB14767	{'investigational'}	True
DB14768	{'investigational'}	True
DB14769	{'investigational'}	True
DB14770	{'investigational'}	True
DB14771	{'investigational'}	True
DB14772	{'investigational'}	True
DB14773	{'investigational'}	True
DB14774	{'investigational'}	True
DB14775	{'investigational'}	True
DB14776	{'investigational'}	True
DB14777	{'investigational'}	True
DB14778	{'investigational'}	True
DB14779	{'investigational'}	True
DB14780	{'approved', 'investigational'}	True
DB14781	{'investigational'}	True
DB14782	{'approved', 'investigational'}	True
DB14783	{'approved', 'investigational'}	True
DB14784	{'investigational'}	True
DB14785	{'investigational'}	True
DB14786	{'investigational'}	True
DB14787	{'investigational'}	True
DB14788	{'investigational'}	True
DB14789	{'investigational'}	True
DB14790	{'investigational'}	True
DB14791	{'investigational'}	True
DB14792	{'investigational'}	True
DB14793	{'investigational'}	True
DB14794	{'investigational'}	True
DB14795	{'investigational'}	True
DB14796	{'investigational'}	True
DB14797	{'investigational'}	True
DB14798	{'investigational'}	True
DB14799	{'investigational'}	True
DB14800	{'investigational'}	True
DB14801	{'investigational'}	True
DB14802	{'investigational'}	True
DB14803	{'investigational'}	True
DB14804	{'investigational'}	True
DB14805	{'approved', 'investigational'}	True
DB14806	{'investigational'}	True
DB14807	{'investigational'}	True
DB14808	{'investigational'}	True
DB14809	{'investigational'}	True
DB14810	{'investigational'}	True
DB14811	{'approved', 'investigational'}	True
DB14812	{'investigational'}	True
DB14813	{'investigational'}	True
DB14814	{'investigational'}	True
DB14815	{'investigational'}	True
DB14816	{'investigational'}	True
DB14817	{'investigational'}	True
DB14818	{'investigational'}	True
DB14819	{'investigational'}	True
DB14820	{'investigational'}	True
DB14821	{'investigational'}	True
DB14822	{'investigational'}	True
DB14823	{'investigational'}	True
DB14824	{'investigational'}	True
DB14825	{'investigational'}	True
DB14826	{'investigational'}	True
DB14827	{'investigational'}	True
DB14828	{'investigational'}	True
DB14829	{'investigational'}	True
DB14830	{'investigational'}	True
DB14831	{'investigational'}	True
DB14832	{'investigational'}	True
DB14833	{'investigational'}	True
DB14834	{'investigational'}	True
DB14835	{'investigational'}	True
DB14836	{'investigational'}	True
DB14838	{'investigational'}	True
DB14839	{'investigational'}	True
DB14840	{'approved'}	True
DB14841	{'investigational'}	True
DB14842	{'investigational'}	True
DB14843	{'investigational'}	True
DB14844	{'investigational'}	True
DB14845	{'approved', 'investigational'}	True
DB14846	{'investigational'}	True
DB14847	{'investigational'}	True
DB14848	{'investigational'}	True
DB14849	{'investigational'}	True
DB14850	{'investigational'}	True
DB14851	{'approved', 'investigational'}	True
DB14852	{'investigational'}	True
DB14853	{'investigational'}	True
DB14854	{'investigational'}	True
DB14855	{'investigational'}	True
DB14856	{'investigational'}	True
DB14857	{'investigational'}	True
DB14858	{'investigational'}	True
DB14859	{'investigational'}	True
DB14860	{'investigational'}	True
DB14862	{'investigational'}	True
DB14864	{'approved', 'investigational'}	True
DB14865	{'investigational'}	True
DB14866	{'investigational'}	True
DB14867	{'investigational'}	True
DB14868	{'investigational'}	True
DB14869	{'investigational'}	True
DB14870	{'investigational'}	True
DB14871	{'investigational'}	True
DB14872	{'investigational'}	True
DB14873	{'investigational'}	True
DB14874	{'investigational'}	True
DB14875	{'investigational'}	True
DB14876	{'investigational'}	True
DB14877	{'investigational'}	True
DB14878	{'investigational'}	True
DB14879	{'approved', 'investigational'}	True
DB14880	{'investigational'}	True
DB14881	{'approved', 'investigational'}	True
DB14882	{'investigational'}	True
DB14883	{'investigational'}	True
DB14884	{'investigational'}	True
DB14885	{'investigational'}	True
DB14886	{'investigational'}	True
DB14887	{'investigational'}	True
DB14888	{'investigational'}	True
DB14889	{'investigational'}	True
DB14890	{'investigational'}	True
DB14891	{'investigational'}	True
DB14892	{'investigational'}	True
DB14894	{'investigational'}	True
DB14895	{'approved', 'investigational'}	True
DB14896	{'investigational'}	True
DB14897	{'investigational'}	True
DB14898	{'investigational'}	True
DB14899	{'investigational'}	True
DB14900	{'investigational'}	True
DB14901	{'approved', 'investigational'}	True
DB14902	{'investigational'}	True
DB14903	{'investigational'}	True
DB14904	{'investigational'}	True
DB14905	{'investigational'}	True
DB14906	{'investigational'}	True
DB14907	{'investigational'}	True
DB14908	{'investigational'}	True
DB14909	{'approved', 'investigational'}	True
DB14910	{'approved', 'investigational'}	True
DB14911	{'investigational'}	True
DB14912	{'investigational'}	True
DB14913	{'investigational'}	True
DB14914	{'approved', 'investigational'}	True
DB14915	{'investigational'}	True
DB14916	{'investigational'}	True
DB14917	{'investigational'}	True
DB14918	{'investigational'}	True
DB14919	{'approved', 'investigational'}	True
DB14920	{'investigational'}	True
DB14921	{'approved', 'investigational'}	True
DB14922	{'approved', 'investigational'}	True
DB14923	{'investigational'}	True
DB14924	{'approved', 'investigational'}	True
DB14925	{'investigational'}	True
DB14926	{'investigational'}	True
DB14927	{'investigational'}	True
DB14928	{'investigational'}	True
DB14929	{'investigational'}	True
DB14930	{'investigational'}	True
DB14931	{'investigational'}	True
DB14932	{'investigational'}	True
DB14933	{'investigational'}	True
DB14934	{'investigational'}	True
DB14935	{'investigational'}	True
DB14936	{'investigational'}	True
DB14937	{'investigational'}	True
DB14938	{'investigational'}	True
DB14939	{'approved', 'investigational'}	True
DB14940	{'investigational'}	True
DB14941	{'investigational'}	True
DB14942	{'investigational'}	True
DB14943	{'investigational'}	True
DB14944	{'investigational'}	True
DB14945	{'investigational'}	True
DB14946	{'investigational'}	True
DB14947	{'investigational'}	True
DB14948	{'investigational'}	True
DB14949	{'investigational'}	True
DB14950	{'investigational'}	True
DB14951	{'investigational'}	True
DB14952	{'investigational'}	True
DB14953	{'investigational'}	True
DB14954	{'investigational'}	True
DB14955	{'investigational'}	True
DB14956	{'investigational'}	True
DB14957	{'investigational'}	True
DB14958	{'investigational'}	True
DB14959	{'investigational'}	True
DB14960	{'approved'}	True
DB14961	{'investigational'}	True
DB14962	{'approved', 'investigational'}	True
DB14963	{'investigational'}	True
DB14964	{'investigational'}	True
DB14965	{'investigational'}	True
DB14966	{'investigational'}	True
DB14967	{'approved', 'investigational'}	True
DB14968	{'investigational'}	True
DB14969	{'investigational'}	True
DB14970	{'investigational'}	True
DB14971	{'investigational'}	True
DB14972	{'investigational'}	True
DB14973	{'approved', 'investigational'}	True
DB14974	{'investigational'}	True
DB14975	{'approved', 'investigational'}	True
DB14976	{'investigational'}	True
DB14977	{'investigational'}	True
DB14978	{'investigational'}	True
DB14979	{'investigational'}	True
DB14980	{'investigational'}	True
DB14981	{'investigational'}	True
DB14982	{'investigational'}	True
DB14983	{'investigational'}	True
DB14984	{'approved', 'investigational'}	True
DB14985	{'investigational'}	True
DB14986	{'investigational'}	True
DB14987	{'investigational'}	True
DB14988	{'investigational'}	True
DB14989	{'approved', 'withdrawn', 'investigational'}	True
DB14990	{'investigational'}	True
DB14991	{'investigational'}	True
DB14992	{'approved', 'investigational'}	True
DB14993	{'investigational'}	True
DB14995	{'investigational'}	True
DB14996	{'approved', 'investigational'}	True
DB14997	{'investigational'}	True
DB14998	{'investigational'}	True
DB14999	{'approved', 'investigational'}	True
DB15000	{'investigational'}	True
DB15001	{'approved', 'investigational'}	True
DB15002	{'investigational'}	True
DB15003	{'investigational'}	True
DB15004	{'investigational'}	True
DB15005	{'approved', 'investigational'}	True
DB15006	{'investigational'}	True
DB15007	{'investigational'}	True
DB15008	{'investigational'}	True
DB15009	{'investigational'}	True
DB15010	{'investigational'}	True
DB15011	{'approved', 'investigational'}	True
DB15012	{'investigational'}	True
DB15013	{'investigational'}	True
DB15014	{'investigational'}	True
DB15015	{'investigational'}	True
DB15016	{'investigational'}	True
DB15017	{'investigational'}	True
DB15018	{'investigational'}	True
DB15019	{'investigational'}	True
DB15020	{'investigational'}	True
DB15021	{'investigational'}	True
DB15022	{'investigational'}	True
DB15023	{'investigational'}	True
DB15024	{'investigational'}	True
DB15025	{'investigational'}	True
DB15026	{'investigational'}	True
DB15027	{'investigational'}	True
DB15028	{'investigational'}	True
DB15029	{'investigational'}	True
DB15030	{'investigational'}	True
DB15031	{'approved'}	True
DB15032	{'investigational'}	True
DB15033	{'investigational'}	True
DB15034	{'investigational'}	True
DB15035	{'approved', 'investigational'}	True
DB15036	{'investigational'}	True
DB15037	{'investigational'}	True
DB15038	{'investigational'}	True
DB15039	{'investigational'}	True
DB15040	{'investigational'}	True
DB15041	{'investigational'}	True
DB15042	{'investigational'}	True
DB15043	{'approved', 'investigational'}	True
DB15044	{'approved', 'investigational'}	True
DB15045	{'investigational'}	True
DB15046	{'investigational'}	True
DB15047	{'investigational'}	True
DB15048	{'investigational'}	True
DB15049	{'experimental'}	True
DB15050	{'investigational'}	True
DB15051	{'investigational'}	True
DB15052	{'investigational'}	True
DB15053	{'investigational'}	True
DB15054	{'investigational'}	True
DB15055	{'investigational'}	True
DB15056	{'investigational'}	True
DB15057	{'investigational'}	True
DB15058	{'investigational'}	True
DB15059	{'approved', 'investigational'}	True
DB15060	{'investigational'}	True
DB15061	{'investigational'}	True
DB15062	{'investigational'}	True
DB15063	{'investigational'}	True
DB15064	{'investigational'}	True
DB15065	{'investigational'}	True
DB15066	{'approved', 'investigational'}	True
DB15067	{'approved', 'investigational'}	True
DB15068	{'investigational'}	True
DB15069	{'investigational'}	True
DB15070	{'investigational'}	True
DB15071	{'approved', 'investigational'}	True
DB15072	{'investigational'}	True
DB15073	{'investigational'}	True
DB15074	{'investigational'}	True
DB15075	{'investigational'}	True
DB15076	{'investigational'}	True
DB15077	{'investigational'}	True
DB15078	{'investigational'}	True
DB15079	{'investigational'}	True
DB15080	{'investigational'}	True
DB15081	{'investigational'}	True
DB15082	{'investigational'}	True
DB15083	{'investigational'}	True
DB15084	{'investigational'}	True
DB15085	{'investigational'}	True
DB15086	{'investigational'}	True
DB15087	{'investigational'}	True
DB15088	{'investigational'}	True
DB15089	{'investigational'}	True
DB15090	{'approved', 'investigational'}	True
DB15091	{'approved', 'investigational'}	True
DB15092	{'investigational'}	True
DB15093	{'approved', 'investigational'}	True
DB15094	{'investigational'}	True
DB15095	{'investigational'}	True
DB15096	{'investigational'}	True
DB15097	{'approved', 'investigational'}	True
DB15098	{'investigational'}	True
DB15099	{'investigational'}	True
DB15100	{'investigational'}	True
DB15101	{'investigational'}	True
DB15102	{'approved', 'investigational'}	True
DB15103	{'investigational'}	True
DB15104	{'investigational'}	True
DB15105	{'investigational'}	True
DB15106	{'investigational'}	True
DB15107	{'investigational'}	True
DB15108	{'investigational'}	True
DB15109	{'investigational'}	True
DB15110	{'investigational'}	True
DB15111	{'investigational'}	True
DB15112	{'investigational'}	True
DB15113	{'investigational'}	True
DB15114	{'approved', 'investigational'}	True
DB15115	{'investigational'}	True
DB15116	{'investigational'}	True
DB15117	{'investigational'}	True
DB15118	{'approved', 'investigational'}	True
DB15119	{'approved', 'investigational'}	True
DB15120	{'investigational'}	True
DB15121	{'investigational'}	True
DB15122	{'investigational'}	True
DB15123	{'investigational'}	True
DB15124	{'investigational'}	True
DB15125	{'investigational'}	True
DB15126	{'investigational'}	True
DB15127	{'investigational'}	True
DB15128	{'investigational'}	True
DB15129	{'investigational'}	True
DB15130	{'investigational'}	True
DB15131	{'investigational'}	True
DB15132	{'investigational'}	True
DB15133	{'approved', 'investigational'}	True
DB15134	{'investigational'}	True
DB15135	{'investigational'}	True
DB15136	{'investigational'}	True
DB15137	{'investigational'}	True
DB15138	{'investigational'}	True
DB15139	{'investigational'}	True
DB15140	{'investigational'}	True
DB15141	{'investigational'}	True
DB15142	{'investigational'}	True
DB15143	{'investigational'}	True
DB15144	{'investigational'}	True
DB15145	{'investigational'}	True
DB15146	{'investigational'}	True
DB15147	{'investigational'}	True
DB15148	{'investigational'}	True
DB15149	{'approved', 'investigational'}	True
DB15150	{'investigational'}	True
DB15151	{'investigational'}	True
DB15152	{'investigational'}	True
DB15153	{'investigational'}	True
DB15154	{'investigational'}	True
DB15155	{'investigational'}	True
DB15156	{'investigational'}	True
DB15157	{'investigational'}	True
DB15158	{'investigational'}	True
DB15159	{'investigational'}	True
DB15160	{'investigational'}	True
