TTDDRUID	Drug_id
D05RZI	PUBCHEM:6918012
D05SFD	PUBCHEM:474120
D05UHJ	PUBCHEM:6918149
D05UIL	PUBCHEM:16214485
D05UKK	PUBCHEM:107967
D05UMD	PUBCHEM:464206
D05UXF	PUBCHEM:6433109
D05UZO	PUBCHEM:182762
D05VAA	PUBCHEM:65681
D05VZJ	PUBCHEM:186002
D05WTZ	PUBCHEM:114759
D05YAS	PUBCHEM:65990
D05YLL	PUBCHEM:134847
D05ZQC	PUBCHEM:131302
D05ZQV	PUBCHEM:159302
D06DWQ	PUBCHEM:6918273
D06EDT	PUBCHEM:1613
D06EIO	PUBCHEM:92368
D06FJO	PUBCHEM:12555
D06FSC	PUBCHEM:4988454
D06GDH	PUBCHEM:177286
D06HIO	PUBCHEM:9841834
D06HKB	PUBCHEM:72180
D06KOL	PUBCHEM:60932
D06LGC	PUBCHEM:9906649
D06NOR	PUBCHEM:9830010
D06NPB	PUBCHEM:44462738
D06ODM	PUBCHEM:6918244
D06PKS	PUBCHEM:23663416
D06PQR	PUBCHEM:3035953
D06PTT	PUBCHEM:3078468
D06QHT	PUBCHEM:60667
D06QOF	PUBCHEM:16122663
D06QOJ	PUBCHEM:164116
D06SBK	PUBCHEM:6445225
D06TAL	PUBCHEM:68745
D06TVC	PUBCHEM:65678
D06TZT	PUBCHEM:132840
D06UCV	PUBCHEM:23669776
D06UVO	PUBCHEM:160268
D06UYI	PUBCHEM:56603665
D06WJI	PUBCHEM:219020
D06WOJ	PUBCHEM:119026061
D06XEL	PUBCHEM:44818987
D07AOY	PUBCHEM:11546234
D07BDY	PUBCHEM:9913924
D07BKL	PUBCHEM:3075774
D07DBS	PUBCHEM:9870538
D07FJM	PUBCHEM:5743186
D07FNG	PUBCHEM:16132255
D07GDN	PUBCHEM:159325
D07GFF	PUBCHEM:6918403
D07GLF	PUBCHEM:6918348
D07GTB	PUBCHEM:16760063
D07HBI	PUBCHEM:132306
D07HTX	PUBCHEM:148091
D07MPJ	PUBCHEM:72290
D07OMK	PUBCHEM:9953485
D07QAA	PUBCHEM:71785
D07QWZ	PUBCHEM:135462914
D07RUV	PUBCHEM:135750
D07RYX	PUBCHEM:16130938
D07VPG	PUBCHEM:3024572
D07XDS	PUBCHEM:9809656
D07XPT	PUBCHEM:10345214
D07YCR	PUBCHEM:177329
D07YHT	PUBCHEM:178103
D07ZHV	PUBCHEM:89105
D08AWI	PUBCHEM:11430856
D08CKJ	PUBCHEM:11585346
D08CLN	PUBCHEM:25431
D08DBE	PUBCHEM:10344820
D08DWH	PUBCHEM:65960
D08FGX	PUBCHEM:10173280
D08GRF	PUBCHEM:5287705
D08HFA	PUBCHEM:6918184
D08HGY	PUBCHEM:11237985
D08JAP	PUBCHEM:3055171
D08LQD	PUBCHEM:135418404
D08LVF	PUBCHEM:5464105
D08LZI	PUBCHEM:9947731
D08MYL	PUBCHEM:6473876
D08ODH	PUBCHEM:11592352
D08OQQ	PUBCHEM:55473
D08ORO	PUBCHEM:114904
D08PNQ	PUBCHEM:124236
D08QHS	PUBCHEM:11296282
D08RZV	PUBCHEM:3081352
D08SNL	PUBCHEM:5311339
D08SNX	PUBCHEM:135430158
D08UDF	PUBCHEM:133875
D08UHN	PUBCHEM:71330
D08WCU	PUBCHEM:60880
D08WSW	PUBCHEM:656770
D08XQA	PUBCHEM:122115
D08ZCW	PUBCHEM:9910174
D08ZKN	PUBCHEM:9848869
D09ADT	PUBCHEM:119380
D09AFJ	PUBCHEM:9833004
D09AUP	PUBCHEM:56841560
D09CFM	PUBCHEM:71335
D09DJU	PUBCHEM:73755145
D09EEV	PUBCHEM:70177
D09ELW	PUBCHEM:60594
D09EVZ	PUBCHEM:507806
D09GPB	PUBCHEM:16041426
D09JVV	PUBCHEM:5983
D09JXL	PUBCHEM:5311430
D09NYB	PUBCHEM:54445
D09OAQ	PUBCHEM:369976
D09OHP	PUBCHEM:11395145
D09ORU	PUBCHEM:3078104
D09PGM	PUBCHEM:146138
D09PKU	PUBCHEM:9934372
D09PTA	PUBCHEM:132228
D09PYD	PUBCHEM:132812
D09RGW	PUBCHEM:11753159
D09RON	PUBCHEM:11611800
D09TEI	PUBCHEM:9799039
D09TGZ	PUBCHEM:6918297
D09TXG	PUBCHEM:21143092
D09TYS	PUBCHEM:3963
D09UFV	PUBCHEM:24825740
D09UGP	PUBCHEM:9846880
D09URT	PUBCHEM:3081027
D09WCE	PUBCHEM:154730670
D09WFI	PUBCHEM:14296
D09WYC	PUBCHEM:132781
D09XVQ	PUBCHEM:6875
D09ZQX	PUBCHEM:9805719
D09ZYW	PUBCHEM:4274
D0A0MU	PUBCHEM:64140
D0A2OW	PUBCHEM:107867
D0A4OT	PUBCHEM:146395
D0A5MI	PUBCHEM:6450806
D0A5RD	PUBCHEM:9795056
D0A5TM	PUBCHEM:122064
D0A5TS	PUBCHEM:72941990
D0A6VE	PUBCHEM:172306
D0A9BX	PUBCHEM:133031
D0A9CY	PUBCHEM:65847
D0A9OR	PUBCHEM:11179267
D0AB4Q	PUBCHEM:9824145
D0AF7D	PUBCHEM:16199189
D0AQ3H	PUBCHEM:11505444
D0B1KK	PUBCHEM:9961205
D0B1MJ	PUBCHEM:6918097
D0B2BQ	PUBCHEM:135462830
D0B2BY	PUBCHEM:9840359
D0B2OL	PUBCHEM:128390
D0B2WQ	PUBCHEM:3025944
D0B3IC	PUBCHEM:71236
D0B4EV	PUBCHEM:65882
D0B4JL	PUBCHEM:60676
D0B5KE	PUBCHEM:130822
D0B5PU	PUBCHEM:9843631
D0B6EU	PUBCHEM:130135
D0B6GJ	PUBCHEM:23663410
D0B6JV	PUBCHEM:6435820
D0B7HX	PUBCHEM:9852564
D0B7QP	PUBCHEM:56603693
D0B7SP	PUBCHEM:11292933
D0B8JQ	PUBCHEM:9825046
D0B8SC	PUBCHEM:23698229
D0B9EH	PUBCHEM:188403
D0B9NA	PUBCHEM:6438399
D0BB1T	PUBCHEM:16131055
D0BC4Q	PUBCHEM:57112
D0BK6B	PUBCHEM:3021729
D0BQ8M	PUBCHEM:58144
D0C1SI	PUBCHEM:9888107
D0C1TJ	PUBCHEM:101656410
D0C2CH	PUBCHEM:9838997
D0C2HR	PUBCHEM:131901
D0C5KG	PUBCHEM:9846209
D0C6HM	PUBCHEM:65919
D0C9EE	PUBCHEM:68853
D0C9FF	PUBCHEM:9939040
D0CB8W	PUBCHEM:65889
D0CE6T	PUBCHEM:23663417
D0CO2M	PUBCHEM:107903
D0D1XG	PUBCHEM:122327
D0D1YY	PUBCHEM:135483992
D0D3BO	PUBCHEM:6918180
D0D3JQ	PUBCHEM:9871747
D0D3KY	PUBCHEM:492984
D0D3PB	PUBCHEM:11690019
D0D3PF	PUBCHEM:6918191
D0D3VA	PUBCHEM:443433
D0D5CJ	PUBCHEM:9818362
D0D5DE	PUBCHEM:60729
D0D5RH	PUBCHEM:11641515
D0D5ZR	PUBCHEM:16734938
D0D7XW	PUBCHEM:121985
D0DL2S	PUBCHEM:3047757
D0DT2P	PUBCHEM:65851
D0E1UZ	PUBCHEM:9955733
D0E2CZ	PUBCHEM:164014
D0E2PX	PUBCHEM:3087190
D0E3NZ	PUBCHEM:72352
D0E3XG	PUBCHEM:72168
D0E4FG	PUBCHEM:154044
D0E4FM	PUBCHEM:449035
D0E5YG	PUBCHEM:24751752
D0E6DI	PUBCHEM:12896
D0E6FO	PUBCHEM:9938544
D0E6NR	PUBCHEM:119375
D0E6UD	PUBCHEM:146868
D0E7YQ	PUBCHEM:3086083
D0E8JO	PUBCHEM:6918058
D0E8UV	PUBCHEM:6439232
D0E9IT	PUBCHEM:6995101
D0EC2K	PUBCHEM:60803
D0EE6L	PUBCHEM:3038495
D0EG5A	PUBCHEM:11534420
D0EK6D	PUBCHEM:3035594
D0EO6S	PUBCHEM:9898394
D0F1VQ	PUBCHEM:60811
D0F2HA	PUBCHEM:132562
D0F3FB	PUBCHEM:132156
D0F4IG	PUBCHEM:159491
D0F6CT	PUBCHEM:51353551
D0F7FX	PUBCHEM:87609775
D0F7WQ	PUBCHEM:71613
D0F8BS	PUBCHEM:10313386
D0F9QP	PUBCHEM:9809516
D0F9WF	PUBCHEM:5459308
D0FH3X	PUBCHEM:9916104
D0G0CX	PUBCHEM:46174145
D0G0IZ	PUBCHEM:6918284
D0G0LH	PUBCHEM:189723
D0G1EE	PUBCHEM:65762
D0G1RH	PUBCHEM:6918446
D0G1YN	PUBCHEM:9826770
D0G2GR	PUBCHEM:6917967
D0G3OF	PUBCHEM:1455
D0G5GJ	PUBCHEM:132150
D0G5TU	PUBCHEM:60812
D0G6PG	PUBCHEM:9800054
D0G8UG	PUBCHEM:6436123
D0G9FP	PUBCHEM:3055174
D0GP4R	PUBCHEM:131251
D0GT4N	PUBCHEM:131442
D0GT8W	PUBCHEM:11635371
D0GY4V	PUBCHEM:23689269
D0H1GF	PUBCHEM:122184
D0H2JQ	PUBCHEM:9915861
D0H3JF	PUBCHEM:16049404
D0H4TC	PUBCHEM:71587842
D0H4UJ	PUBCHEM:66005
D0H6PN	PUBCHEM:3034012
D0H6PX	PUBCHEM:153980
D0H7GH	PUBCHEM:131627
D0H7WA	PUBCHEM:60496
D0H9DE	PUBCHEM:132659
D0H9GQ	PUBCHEM:9795276
D0H9KW	PUBCHEM:9578243
D0H9WO	PUBCHEM:135565976
D0HV6X	PUBCHEM:118753644
D0I0GM	PUBCHEM:449190
D0I3BB	PUBCHEM:9844981
D0I3EI	PUBCHEM:3040841
D0I4GI	PUBCHEM:11396600
D0I6UU	PUBCHEM:129796
D0I7RO	PUBCHEM:9941957
D0IJ2H	PUBCHEM:9947991
D0IT6Q	PUBCHEM:3038522
D0IW4R	PUBCHEM:60727
D0IZ1D	PUBCHEM:44571
D0J0PR	PUBCHEM:6918188
D0J1TS	PUBCHEM:6398473
D0J2IH	PUBCHEM:9912992
D0J2NB	PUBCHEM:23703120
D0J3TP	PUBCHEM:6442246
D0J5CX	PUBCHEM:9894349
D0J5DL	PUBCHEM:160555
D0J5GT	PUBCHEM:3086652
D0J9AK	PUBCHEM:5481481
D0JH6W	PUBCHEM:122128
D0JY4Y	PUBCHEM:443292
D0K0VH	PUBCHEM:9867949
D0K1DC	PUBCHEM:65898
D0K1SZ	PUBCHEM:3019427
D0K2BQ	PUBCHEM:71356
D0K2ER	PUBCHEM:3651377
D0K2PH	PUBCHEM:469717
D0K2QG	PUBCHEM:9871410
D0K4ED	PUBCHEM:6918090
D0K4NZ	PUBCHEM:20629114
D0K4UW	PUBCHEM:65922
D0KL3K	PUBCHEM:9890786
D0KV4Z	PUBCHEM:159563
D0KX9Z	PUBCHEM:6918169
D0L1DP	PUBCHEM:178052
D0L1JE	PUBCHEM:72941834
D0L1LJ	PUBCHEM:6436003
D0L2IQ	PUBCHEM:5311337
D0L4PY	PUBCHEM:6439276
D0L8GO	PUBCHEM:6438892
D0LC2B	PUBCHEM:130349
D0LI3C	PUBCHEM:6438401
D0LK8O	PUBCHEM:71336
D0LL9K	PUBCHEM:9874983
D0M0HJ	PUBCHEM:637863
D0M0QX	PUBCHEM:23672584
D0M0RN	PUBCHEM:131965
D0M0VN	PUBCHEM:60916
D0M4LW	PUBCHEM:5311026
D0M7PS	PUBCHEM:131857
D0ML9K	PUBCHEM:6441168
D0MM2K	PUBCHEM:9823886
D0MP2U	PUBCHEM:60748
D0N0PU	PUBCHEM:9959759
D0N1EC	PUBCHEM:9882376
D0N1HL	PUBCHEM:9829352
D0N1PA	PUBCHEM:9869033
D0N2FI	PUBCHEM:10218765
D0N2YN	PUBCHEM:39074
D0N4OZ	PUBCHEM:447865
D0N4YX	PUBCHEM:6918236
D0N5HN	PUBCHEM:133985
D0N5HO	PUBCHEM:445713
D0N5JJ	PUBCHEM:6918298
D0N6PV	PUBCHEM:44344173
D0N7SG	PUBCHEM:133035
D0N8MQ	PUBCHEM:11225217
D0N8NC	PUBCHEM:71587288
D0N8QQ	PUBCHEM:151172
D0N9WB	PUBCHEM:177339
D0NA8W	PUBCHEM:71464637
D0NC9Y	PUBCHEM:71587499
D0NF0Q	PUBCHEM:9818432
D0NV9O	PUBCHEM:45380979
D0O0AH	PUBCHEM:60697
D0O0DF	PUBCHEM:3045375
D0O0FF	PUBCHEM:10303232
D0O1MP	PUBCHEM:3034013
D0O2ET	PUBCHEM:197383
D0O4LU	PUBCHEM:16142378
D0O4XW	PUBCHEM:9803828
D0O6AQ	PUBCHEM:6450546
D0O6QW	PUBCHEM:60829
D0O7DZ	PUBCHEM:127504
D0O7XO	PUBCHEM:16131447
D0O8LW	PUBCHEM:6917937
D0OK9X	PUBCHEM:9794203
D0OM0M	PUBCHEM:10278470
D0OQ3L	PUBCHEM:9869105
D0P0DT	PUBCHEM:123882
D0P1LR	PUBCHEM:6918042
D0P1QW	PUBCHEM:5491960
D0P1TZ	PUBCHEM:9905233
D0P2MH	PUBCHEM:9885406
D0P3KA	PUBCHEM:60542
D0P3TF	PUBCHEM:4342838
D0P4IK	PUBCHEM:23690296
D0P7WJ	PUBCHEM:56603686
D0P9FT	PUBCHEM:148842
D0P9LO	PUBCHEM:5487462
D0PW0G	PUBCHEM:11563636
D0Q0AJ	PUBCHEM:124238
D0Q0YN	PUBCHEM:213054
D0Q1HG	PUBCHEM:135462917
D0Q1KP	PUBCHEM:486457
D0Q3WN	PUBCHEM:6918278
D0Q4UY	PUBCHEM:178065
D0Q5YF	PUBCHEM:6450823
D0Q7FC	PUBCHEM:60956
D0Q8UU	PUBCHEM:9929731
D0Q9RR	PUBCHEM:9794392
D0Q9ZD	PUBCHEM:9875498
D0R0EV	PUBCHEM:3035214
D0R0TF	PUBCHEM:65968
D0R1LT	PUBCHEM:153913
D0R2CM	PUBCHEM:131180
D0R2JS	PUBCHEM:3033767
D0R2KV	PUBCHEM:9818802
D0R3EL	PUBCHEM:6443207
D0R3WG	PUBCHEM:178567
D0R4ML	PUBCHEM:115127
D0R5QQ	PUBCHEM:11625114
D0R5UZ	PUBCHEM:54747
D0R6MH	PUBCHEM:189912
D0R8TB	PUBCHEM:6433099
D0RF9T	PUBCHEM:5288670
D0RL4M	PUBCHEM:132916
D0RW4F	PUBCHEM:16129718
D0S1AD	PUBCHEM:51683
D0S2HO	PUBCHEM:10819
D0S3RB	PUBCHEM:216230
D0S4JY	PUBCHEM:60775
D0S5FQ	PUBCHEM:7153
D0S5ZJ	PUBCHEM:6435752
D0S6KX	PUBCHEM:56603715
D0S6SU	PUBCHEM:123957
D0S7IZ	PUBCHEM:9820073
D0S8RY	PUBCHEM:164444
D0SB6K	PUBCHEM:132326
D0SH5O	PUBCHEM:190373
D0SK2J	PUBCHEM:149351
D0SU1F	PUBCHEM:132552
D0SW2H	PUBCHEM:9806177
D0SX3X	PUBCHEM:6439638
D0SX4K	PUBCHEM:66583751
D0SX7F	PUBCHEM:60876
D0T1MP	PUBCHEM:172999
D0T1YN	PUBCHEM:9896801
D0T2EP	PUBCHEM:128676
D0T2LP	PUBCHEM:11161474
D0T3VO	PUBCHEM:9865774
D0T3ZL	PUBCHEM:9833899
D0T4OT	PUBCHEM:54679297
D0T4UL	PUBCHEM:11634458
D0T5GT	PUBCHEM:131801066
D0T5NI	PUBCHEM:9809993
D0T5PH	PUBCHEM:6918602
D0T9HG	PUBCHEM:132519
D0TH1Z	PUBCHEM:57533
D0TM0C	PUBCHEM:65963
D0TX8Z	PUBCHEM:216223
D0U0QI	PUBCHEM:154069
D0U1SI	PUBCHEM:9576891
D0U3DX	PUBCHEM:73014169
D0U4FW	PUBCHEM:9848499
D0U5CS	PUBCHEM:213056
D0U5EU	PUBCHEM:5487420
D0U5NU	PUBCHEM:5281970
D0U7DI	PUBCHEM:178014
D0U7PS	PUBCHEM:9827968
D0U9JL	PUBCHEM:6444688
D0U9LL	PUBCHEM:6918079
D0UG4T	PUBCHEM:127928
D0UH4T	PUBCHEM:9810927
D0UO2N	PUBCHEM:189904
D0UT3F	PUBCHEM:3047794
D0V3CM	PUBCHEM:154048
D0V3HG	PUBCHEM:93543
D0V7GC	PUBCHEM:56009
D0V7IS	PUBCHEM:3052763
D0V7MA	PUBCHEM:9821951
D0V9HH	PUBCHEM:6433102
D0V9OL	PUBCHEM:22149400
D0V9RU	PUBCHEM:6433092
D0W0ED	PUBCHEM:9804740
D0W1MX	PUBCHEM:153978
D0W2UY	PUBCHEM:129506
D0W4OL	PUBCHEM:132814
D0W6XL	PUBCHEM:108002
D0W7IR	PUBCHEM:9887884
D0W7KD	PUBCHEM:178086
D0W7VG	PUBCHEM:444499
D0W8QV	PUBCHEM:9800584
D0W8VY	PUBCHEM:6918280
D0W9JH	PUBCHEM:6505275
D0W9NH	PUBCHEM:2746
D0W9PG	PUBCHEM:124704
D0W9SZ	PUBCHEM:135465071
D0W9ZY	PUBCHEM:52949124
D0WF1S	PUBCHEM:475330
D0WL7V	PUBCHEM:15894642
D0X0EU	PUBCHEM:6442269
D0X1EX	PUBCHEM:59913
D0X1YF	PUBCHEM:6918410
D0X2PQ	PUBCHEM:6509858
D0X2TO	PUBCHEM:130918
D0X3LD	PUBCHEM:9927346
D0X4AV	PUBCHEM:5311147
D0X4IA	PUBCHEM:70683056
D0X5UH	PUBCHEM:6917987
D0X7HV	PUBCHEM:177852
D0X8GJ	PUBCHEM:6918067
D0X8QP	PUBCHEM:65878
D0X9PW	PUBCHEM:108092
D0XE5L	PUBCHEM:129505
D0XJ0S	PUBCHEM:108187
D0XK4R	PUBCHEM:66003
D0XT1M	PUBCHEM:6918293
D0Y0SY	PUBCHEM:11281359
D0Y1YP	PUBCHEM:68830
D0Y2IP	PUBCHEM:132929
D0Y2OG	PUBCHEM:177865
D0Y4LU	PUBCHEM:189711
D0Y8SK	PUBCHEM:16133805
D0Z0OT	PUBCHEM:6438358
D0Z0PB	PUBCHEM:11247522
D0Z1RQ	PUBCHEM:5311201
D0Z3UP	PUBCHEM:216249
D0Z5LZ	PUBCHEM:159271
D0Z7MJ	PUBCHEM:23675004
D0ZC7P	PUBCHEM:184838
D0ZF1D	PUBCHEM:71270
D0ZL4F	PUBCHEM:180540
D0ZM5W	PUBCHEM:65827
D0ZX7I	PUBCHEM:131747
D1SWN3	PUBCHEM:447607
DM3J5I	PUBCHEM:71812246
D00PDG	PUBCHEM:44454750
D00VLF	PUBCHEM:14136481
D07MVE	PUBCHEM:9795428
D08INO	PUBCHEM:9895194
D08KVK	PUBCHEM:9963889
D09HEV	PUBCHEM:6539952
D09VTB	PUBCHEM:71768520
D0A9JW	PUBCHEM:145459100
D0K1VK	PUBCHEM:25262965
D0M2SR	PUBCHEM:37801
D0M3OR	PUBCHEM:56847547
D0N5SC	PUBCHEM:135536943
D0NK6Z	PUBCHEM:69532
D0S7LN	PUBCHEM:11640186
D0WY0N	PUBCHEM:133043
D00ACC	PUBCHEM:9844019
D00BIY	PUBCHEM:135423125
D00CGU	PUBCHEM:13551
D00CIF	PUBCHEM:9912033
D00JNT	PUBCHEM:10409873
D00LCT	PUBCHEM:9840338
D00PIE	PUBCHEM:9955116
D00ROV	PUBCHEM:102315666
D00TLD	PUBCHEM:6918441
D00UCC	PUBCHEM:9827497
D00UCW	PUBCHEM:159556
D00VBT	PUBCHEM:59733314
D00WWU	PUBCHEM:11949660
D01AUL	PUBCHEM:60832
D01CBV	PUBCHEM:2763289
D01DPD	PUBCHEM:3047323
D01FXD	PUBCHEM:9802841
D01GDH	PUBCHEM:9917447
D01GIF	PUBCHEM:72941791
D01IBO	PUBCHEM:9822205
D01KHX	PUBCHEM:65966
D01KIS	PUBCHEM:5480679
D01OLO	PUBCHEM:9820526
D01PLH	PUBCHEM:153898
D01RVS	PUBCHEM:9811072
D01WOD	PUBCHEM:59460554
D01XUG	PUBCHEM:138454774
D01ZGH	PUBCHEM:57519700
D01ZJM	PUBCHEM:457388
D02ANJ	PUBCHEM:129496
D02MHE	PUBCHEM:9806376
D02OHR	PUBCHEM:443373
D02PIH	PUBCHEM:128803
D02QBJ	PUBCHEM:6450819
D02QMQ	PUBCHEM:101208751
D02QQB	PUBCHEM:71587660
D02RZL	PUBCHEM:124437
D02VIP	PUBCHEM:9955461
D02WII	PUBCHEM:9912743
D02WQZ	PUBCHEM:72125
D03AZU	PUBCHEM:164090
D03DXS	PUBCHEM:132421
D03ESW	PUBCHEM:65995
D03FPA	PUBCHEM:72941823
D03ISE	PUBCHEM:71144
D03JSO	PUBCHEM:9800113
D03JSS	PUBCHEM:170378
D03KST	PUBCHEM:23661969
D03KTE	PUBCHEM:16750192
D03KWN	PUBCHEM:11373432
D03LXJ	PUBCHEM:129748
D03MAD	PUBCHEM:6918520
D03PDY	PUBCHEM:9887803
D03QJN	PUBCHEM:9895762
D03QZB	PUBCHEM:6918210
D03RYS	PUBCHEM:5311500
D03VHI	PUBCHEM:6918484
D03ZZH	PUBCHEM:9887537
D04DGE	PUBCHEM:9888804
D04FHB	PUBCHEM:6918852
D04JGA	PUBCHEM:9822753
D04KCT	PUBCHEM:9803583
D04KXF	PUBCHEM:9577440
D04KZN	PUBCHEM:46183193
D04LAQ	PUBCHEM:443380
D04NPX	PUBCHEM:9933752
D04NXR	PUBCHEM:146200
D04ODQ	PUBCHEM:9889686
D04OIF	PUBCHEM:44247584
D04ONP	PUBCHEM:115359
D04RUP	PUBCHEM:9851211
D04TJP	PUBCHEM:135871124
D04XJM	PUBCHEM:70329
D04YHW	PUBCHEM:11406590
D05AAM	PUBCHEM:71346
D05AAW	PUBCHEM:68539
D05BCA	PUBCHEM:68570
D05DSK	PUBCHEM:9908587
D05EVI	PUBCHEM:3033821
D05HIJ	PUBCHEM:135565159
D05HSI	PUBCHEM:127948
D05JXR	PUBCHEM:9805266
D05OEG	PUBCHEM:129686
D05QMG	PUBCHEM:135484078
D05QMJ	PUBCHEM:5287596
D05RQB	PUBCHEM:457964
D05UGJ	PUBCHEM:10016910
D05UPB	PUBCHEM:135418360
D05XYC	PUBCHEM:3968
D06ABM	PUBCHEM:9808944
D06AGD	PUBCHEM:6918127
D06BYS	PUBCHEM:3083511
D06DET	PUBCHEM:9807572
D06DLQ	PUBCHEM:5950212
D06FCR	PUBCHEM:125893
D06HCD	PUBCHEM:128443
D06IYV	PUBCHEM:9939511
D06JWO	PUBCHEM:6438134
D06KPW	PUBCHEM:54692909
D06LBV	PUBCHEM:9799240
D06PHO	PUBCHEM:11949481
D06RCS	PUBCHEM:156328
D06WEB	PUBCHEM:9892113
D06ZVC	PUBCHEM:10150497
D06ZWG	PUBCHEM:9891761
D06ZYC	PUBCHEM:86630595
D07BUO	PUBCHEM:25067561
D07CIB	PUBCHEM:462930
D07EBU	PUBCHEM:135565424
D07EQF	PUBCHEM:9816959
D07FHW	PUBCHEM:23725123
D07IIX	PUBCHEM:13086
D07JHJ	PUBCHEM:164031
D07JJC	PUBCHEM:101143534
D07NGJ	PUBCHEM:20684516
D07NTN	PUBCHEM:6438764
D07RUC	PUBCHEM:9953093
D07RVP	PUBCHEM:6439068
D07SGB	PUBCHEM:9830503
D07UOS	PUBCHEM:131705
D07YHY	PUBCHEM:131954
D08AFD	PUBCHEM:131462
D08AMQ	PUBCHEM:5311425
D08DZZ	PUBCHEM:10634
D08GRY	PUBCHEM:3177
D08HIH	PUBCHEM:6102691
D08NES	PUBCHEM:11040978
D08RUX	PUBCHEM:9798234
D08SUQ	PUBCHEM:9925886
D08VUJ	PUBCHEM:17928441
D08WVA	PUBCHEM:9915372
D08XWZ	PUBCHEM:9860595
D08YVT	PUBCHEM:9894173
D08ZBT	PUBCHEM:164305
D09ADN	PUBCHEM:196868
D09CAC	PUBCHEM:54686718
D09CKF	PUBCHEM:5486198
D09FGX	PUBCHEM:119373
D09FYQ	PUBCHEM:9577995
D09FZI	PUBCHEM:6918637
D09GHB	PUBCHEM:11548630
D09GUI	PUBCHEM:131091
D09KXA	PUBCHEM:9953002
D09LMX	PUBCHEM:9690123
D09LZA	PUBCHEM:288
D09MAS	PUBCHEM:9910328
D09MON	PUBCHEM:44383749
D09NBM	PUBCHEM:10417440
D09PSB	PUBCHEM:6451134
D09SFH	PUBCHEM:3000236
D09TMV	PUBCHEM:58679582
D09WHM	PUBCHEM:208917
D09XHI	PUBCHEM:9879103
D09ZPX	PUBCHEM:159466
D0A0FG	PUBCHEM:66001
D0A1KU	PUBCHEM:11683187
D0A1NU	PUBCHEM:16049769
D0A8FD	PUBCHEM:9953269
D0A8IE	PUBCHEM:43811077
D0A8ZD	PUBCHEM:9850876
D0A9KI	PUBCHEM:9863367
D0A9OV	PUBCHEM:6444692
D0AM1S	PUBCHEM:192705
D0AV0O	PUBCHEM:3038506
D0B0EB	PUBCHEM:9890585
D0B0MA	PUBCHEM:10221045
D0B0UN	PUBCHEM:13637622
D0B1PC	PUBCHEM:6436153
D0B3CY	PUBCHEM:121879
D0B4TT	PUBCHEM:17747460
D0B6ER	PUBCHEM:3036546
D0B6SO	PUBCHEM:145705961
D0B7CZ	PUBCHEM:124644
D0B7KF	PUBCHEM:129968
D0B9SR	PUBCHEM:9868426
D0BM6S	PUBCHEM:9893658
D0BN4Y	PUBCHEM:9797080
D0C0EO	PUBCHEM:9867257
D0C2IA	PUBCHEM:129734673
D0C3AN	PUBCHEM:9938990
D0C3CF	PUBCHEM:128503
D0C4YA	PUBCHEM:3047716
D0C7JH	PUBCHEM:6918252
D0C7JT	PUBCHEM:6604918
D0C7LF	PUBCHEM:205955
D0C7UR	PUBCHEM:10218732
D0D1LG	PUBCHEM:11995990
D0D1VJ	PUBCHEM:9860700
D0D3ZP	PUBCHEM:11167850
D0D7GE	PUBCHEM:9824171
D0D9AD	PUBCHEM:9911716
D0E3SD	PUBCHEM:9838729
D0E7OL	PUBCHEM:53403825
D0E8MW	PUBCHEM:15259989
D0E8UJ	PUBCHEM:126111
D0E9EE	PUBCHEM:9810217
D0F8QM	PUBCHEM:178035
D0F8XI	PUBCHEM:260936
D0FD2I	PUBCHEM:643668
D0FL6X	PUBCHEM:60194748
D0FT2Z	PUBCHEM:74897
D0FY6Q	PUBCHEM:491098
D0G0XN	PUBCHEM:44342278
D0G1NW	PUBCHEM:44610694
D0G1RA	PUBCHEM:9929799
D0G5ZL	PUBCHEM:132792
D0G6JE	PUBCHEM:9574343
D0G6RU	PUBCHEM:53477871
D0G6UP	PUBCHEM:9874074
D0G6XC	PUBCHEM:3035776
D0G9ZW	PUBCHEM:54676478
D0GC8F	PUBCHEM:3080969
D0GZ3J	PUBCHEM:133082692
D0H1FL	PUBCHEM:11316919
D0H1PN	PUBCHEM:9955286
D0H2ZQ	PUBCHEM:9891654
D0H5KO	PUBCHEM:23673318
D0H5LC	PUBCHEM:122873
D0H5MX	PUBCHEM:54601137
D0H5NX	PUBCHEM:177859
D0H5PG	PUBCHEM:131717
D0H7AC	PUBCHEM:51346455
D0H9FX	PUBCHEM:3013096
D0I3PG	PUBCHEM:9954767
D0I3VP	PUBCHEM:60417
D0I5PM	PUBCHEM:23704320
D0IE4H	PUBCHEM:131460
D0II5S	PUBCHEM:9831047
D0IZ7T	PUBCHEM:180288
D0J5WI	PUBCHEM:9852238
D0J6PR	PUBCHEM:11171056
D0JF6O	PUBCHEM:51717
D0JJ1B	PUBCHEM:131606
D0JN3M	PUBCHEM:9571042
D0K0NP	PUBCHEM:9812185
D0K1OA	PUBCHEM:9928260
D0K7TX	PUBCHEM:6444220
D0K8HF	PUBCHEM:10007773
D0L0ZC	PUBCHEM:23582824
D0L3EW	PUBCHEM:19935771
D0L3YX	PUBCHEM:855908
D0L5KF	PUBCHEM:132981
D0L5XI	PUBCHEM:16007367
D0L7BV	PUBCHEM:60547
D0L8EQ	PUBCHEM:52918383
D0L9PF	PUBCHEM:3001082
D0L9PY	PUBCHEM:127772
